img,idx_label,RGB.ROI_20.redDN,RGB.ROI_20.greenDN,RGB.ROI_20.blueDN,RGB.ROI_20.2G_RBi,RGB.ROI_20.pctR,RGB.ROI_20.pctG,RGB.ROI_20.pctB,RGB.ROI_20.nNDVI,RGB.ROI_20.totalRGB,RGB.ROI_20.AnyColor,RGB.ROI_22.redDN,RGB.ROI_22.greenDN,RGB.ROI_22.blueDN,RGB.ROI_22.2G_RBi,RGB.ROI_22.pctR,RGB.ROI_22.pctG,RGB.ROI_22.pctB,RGB.ROI_22.nNDVI,RGB.ROI_22.totalRGB,RGB.ROI_22.AnyColor
2022 07 01 14 00 00.JPG, 312,193.873467,160.896706,97.919851,30.000095,0.428270,0.355424,0.216307,-0.092952,452.690024,-158.930471,197.118176,162.548722,94.569662,33.409605,0.433955,0.357850,0.208195,-0.096115,454.236560,-170.527573
2022 07 01 15 00 01.JPG, 313,195.578296,161.835204,99.648127,28.443985,0.427904,0.354077,0.218019,-0.094409,457.061626,-158.117246,197.402352,162.281564,95.943219,31.217557,0.433254,0.356172,0.210574,-0.097643,455.627134,-167.797478
2022 07 01 16 00 00.JPG, 314,194.979832,162.423654,100.259513,29.607963,0.426034,0.354898,0.219068,-0.091091,457.662998,-156.884460,196.584254,163.284035,96.837265,33.146550,0.430440,0.357526,0.212034,-0.092534,456.705554,-166.193758
2022 07 01 17 00 01.JPG, 315,198.198335,160.996964,97.074507,26.721087,0.434388,0.352855,0.212757,-0.103569,456.269806,-165.046284,198.747059,161.552354,94.464264,29.893386,0.437034,0.355245,0.207722,-0.103233,454.763678,-171.370886
2022 07 01 18 00 00.JPG, 316,199.127377,159.623239,100.070470,20.048632,0.433998,0.347899,0.218103,-0.110116,458.821086,-158.609677,199.448757,160.149069,97.951925,22.897455,0.435906,0.350015,0.214079,-0.109288,457.549751,-163.693976
2022 07 02 05 00 00.JPG, 317,193.001126,161.957043,107.811212,23.101749,0.417057,0.349974,0.232970,-0.087458,462.769381,-139.335746,195.381892,163.569216,104.107762,27.648778,0.421937,0.353236,0.224826,-0.088627,463.058869,-150.735584
2022 07 02 06 00 00.JPG, 318,190.967992,163.355918,112.096281,23.647563,0.409433,0.350233,0.240333,-0.077929,466.420191,-130.131347,190.975769,163.932496,108.559151,28.330071,0.412059,0.353709,0.234233,-0.076198,463.467417,-137.789963
2022 07 02 07 00 00.JPG, 319,195.604468,166.560714,105.083247,32.433713,0.418631,0.356471,0.224898,-0.080195,467.248429,-151.998688,194.858746,164.447761,96.563599,37.473177,0.427444,0.360734,0.211823,-0.084638,455.870105,-166.179309
2022 07 02 08 00 00.JPG, 320,197.359780,166.427457,109.535080,25.960054,0.416967,0.351615,0.231418,-0.085029,473.322317,-144.717077,196.725001,162.454164,97.191210,30.992118,0.431064,0.355970,0.212966,-0.095414,456.370376,-164.796746
2022 07 02 09 00 01.JPG, 321,196.203614,168.955500,114.661058,27.046328,0.408911,0.352123,0.238967,-0.074620,479.820172,-135.836998,194.064044,166.611083,105.008022,34.150101,0.416730,0.357778,0.225492,-0.076115,465.683149,-150.659083
2022 07 02 10 00 00.JPG, 322,196.534650,166.600548,110.251251,26.415195,0.415167,0.351933,0.232899,-0.082432,473.386449,-142.632696,196.182965,166.409280,104.157822,32.477773,0.420317,0.356528,0.223155,-0.082113,466.750067,-154.276602
2022 07 02 11 00 00.JPG, 323,197.065192,169.502804,114.659660,27.280756,0.409505,0.352230,0.238265,-0.075190,481.227656,-137.248677,195.922411,168.962466,108.220306,33.782215,0.414120,0.357135,0.228745,-0.073886,473.105182,-148.444265
2022 07 02 12 00 01.JPG, 324,189.155925,165.686274,112.829795,29.386828,0.404463,0.354279,0.241258,-0.066141,467.671994,-129.182610,188.181238,165.002591,106.225723,35.598221,0.409615,0.359162,0.231222,-0.065628,459.409553,-140.732384
2022 07 02 13 00 00.JPG, 325,194.715345,165.590777,107.484621,28.981587,0.416245,0.353985,0.229771,-0.080833,467.790743,-145.336879,196.445999,165.749743,102.131390,32.922096,0.423077,0.356968,0.219956,-0.084750,464.327132,-157.932962
2022 07 02 14 00 00.JPG, 326,184.257694,162.679129,108.846261,32.254303,0.404266,0.356922,0.238812,-0.062197,455.783084,-129.244301,190.701000,165.932312,104.652122,36.511502,0.413412,0.359717,0.226871,-0.069451,461.285433,-147.329068
2022 07 02 15 00 00.JPG, 327,180.482468,163.791550,113.054045,34.046587,0.394646,0.358149,0.247206,-0.048481,457.328063,-118.165927,180.462807,163.811065,108.945321,38.214002,0.398180,0.361439,0.240381,-0.048368,453.219194,-126.383230
2022 07 02 16 00 00.JPG, 328,181.980626,162.521467,113.521875,29.540432,0.397317,0.354832,0.247851,-0.056485,458.023968,-117.458343,181.356434,162.546933,109.583330,34.154103,0.399916,0.358438,0.241646,-0.054694,453.486696,-124.736708
2022 07 02 17 00 01.JPG, 329,187.987719,160.652476,107.491323,25.825909,0.412135,0.352206,0.235659,-0.078405,456.131518,-133.657548,188.668692,160.814112,103.823438,29.136094,0.416206,0.354758,0.229036,-0.079702,453.306242,-141.835929
2022 07 02 18 00 00.JPG, 330,195.666751,160.841242,101.077499,24.938235,0.427607,0.351500,0.220893,-0.097685,457.585492,-154.352995,194.025305,159.751983,97.245048,28.233613,0.430190,0.354200,0.215610,-0.096878,451.022336,-159.287191
2022 07 03 05 00 00.JPG, 331,205.448793,165.039967,102.750913,21.880228,0.434133,0.348745,0.217122,-0.109069,473.239673,-164.986935,203.964144,159.592031,85.945747,29.274171,0.453756,0.355042,0.191202,-0.122050,449.501923,-191.664681
2022 07 03 06 00 01.JPG, 332,205.624718,166.843120,103.546529,24.514992,0.431972,0.350500,0.217528,-0.104121,476.014367,-165.374779,202.468272,159.380686,85.717449,30.575650,0.452376,0.356105,0.191519,-0.119076,447.566407,-190.414059
2022 07 03 07 00 00.JPG, 333,203.577543,170.747580,113.593429,24.324188,0.417237,0.349951,0.232812,-0.087704,487.918552,-147.138264,199.156699,162.374296,95.912667,29.679226,0.435369,0.354960,0.209671,-0.101741,457.443663,-169.705661
2022 07 03 08 00 00.JPG, 334,206.143629,171.257145,104.156695,32.213967,0.428077,0.355632,0.216291,-0.092439,481.557470,-169.087384,200.380124,161.462181,84.565656,37.978581,0.448872,0.361692,0.189436,-0.107555,446.407961,-192.710993
2022 07 03 09 00 01.JPG, 335,207.008564,169.756974,101.297393,31.207991,0.433015,0.355093,0.211891,-0.098872,478.062930,-174.170752,202.457740,161.292084,82.577946,37.548483,0.453608,0.361376,0.185016,-0.113170,446.327770,-198.593931
2022 07 03 10 00 00.JPG, 336,201.281360,165.281843,99.260899,30.021427,0.432097,0.354816,0.213087,-0.098208,465.824101,-168.041405,200.201370,160.636043,82.688648,38.382069,0.451386,0.362179,0.186435,-0.109649,443.526061,-195.460118
2022 07 03 11 00 00.JPG, 337,197.130423,161.884907,101.933989,24.705403,0.427662,0.351199,0.221139,-0.098173,460.949319,-155.147353,196.620575,158.321699,88.076396,31.946425,0.443820,0.357370,0.198810,-0.107902,443.018670,-178.789481
2022 07 03 12 00 01.JPG, 338,196.645847,161.837425,106.093562,20.935440,0.423279,0.348354,0.228366,-0.097099,464.576834,-146.296148,195.939804,158.739888,94.207773,27.332200,0.436501,0.353630,0.209869,-0.104883,448.887465,-166.264147
2022 07 03 13 00 00.JPG, 339,196.435491,164.555004,106.900947,25.773570,0.419831,0.351695,0.228474,-0.088314,467.891442,-147.188601,198.267038,164.391083,99.773992,30.741136,0.428748,0.355492,0.215759,-0.093410,462.432113,-163.110136
2022 07 03 14 00 01.JPG, 340,186.620163,159.126467,106.979334,24.653437,0.412214,0.351485,0.236300,-0.079520,452.725964,-131.787961,191.826901,161.511972,101.744640,29.452404,0.421520,0.354906,0.223574,-0.085796,455.083513,-149.849594
2022 07 03 15 00 00.JPG, 341,188.683395,160.284631,107.242996,24.642870,0.413588,0.351339,0.235073,-0.081379,456.211022,-134.482033,192.004052,161.184299,102.186087,28.178460,0.421640,0.353960,0.224400,-0.087262,455.374438,-148.816177
2022 07 03 16 00 00.JPG, 342,184.251104,161.603871,106.284399,32.672240,0.407510,0.357420,0.235070,-0.065482,452.139374,-133.286176,187.851943,162.870677,101.767445,36.121966,0.415152,0.359943,0.224905,-0.071228,452.490064,-147.187730
2022 07 03 17 00 01.JPG, 343,192.542331,160.395271,100.077859,28.170352,0.425024,0.354061,0.220915,-0.091084,453.015461,-152.781883,192.514248,159.739277,95.829110,31.135196,0.429640,0.356495,0.213865,-0.093044,448.082634,-160.595305
2022 07 03 18 00 00.JPG, 344,190.398367,162.333833,107.293784,26.975515,0.413886,0.352880,0.233234,-0.079563,460.025984,-138.144632,188.199544,160.389887,102.441444,30.138784,0.417265,0.355607,0.227127,-0.079778,451.030875,-143.706542
2022 07 04 05 00 00.JPG, 345,196.861944,167.319218,119.346876,18.429616,0.407137,0.346038,0.246825,-0.081121,483.528039,-125.487409,198.772260,169.424414,112.856254,27.220314,0.413202,0.352195,0.234603,-0.079707,481.052928,-142.484166
2022 07 04 06 00 01.JPG, 346,193.353872,167.791021,117.383985,24.844185,0.404059,0.350639,0.245302,-0.070783,478.528878,-126.376924,194.912080,170.079312,111.014053,34.232490,0.409474,0.357305,0.233220,-0.068037,476.005444,-142.963287
2022 07 04 07 00 00.JPG, 347,187.784751,166.418762,116.825520,28.227252,0.398669,0.353309,0.248022,-0.060321,471.029033,-120.552472,191.664605,170.429916,112.786537,36.408690,0.403605,0.358890,0.237505,-0.058644,474.881058,-136.521448
2022 07 04 08 00 00.JPG, 348,190.857420,170.115817,118.939239,30.434975,0.397692,0.354473,0.247835,-0.057460,479.912477,-123.094759,188.234639,170.310730,114.050698,38.336121,0.398299,0.360373,0.241328,-0.049991,472.596067,-130.443972
2022 07 04 09 00 01.JPG, 349,193.805000,170.659543,117.567214,29.946872,0.402059,0.354042,0.243899,-0.063505,482.031757,-129.330114,191.328233,170.681708,112.069181,37.966004,0.403579,0.360028,0.236393,-0.057033,474.079122,-137.871580
2022 07 04 10 00 00.JPG, 350,191.811124,168.369577,115.616663,29.311367,0.403136,0.353868,0.242996,-0.065083,475.797364,-128.947374,189.347411,167.733592,109.284789,36.834983,0.406006,0.359661,0.234333,-0.060529,466.365792,-138.511424
2022 07 04 11 00 01.JPG, 351,191.391736,168.918336,115.071971,31.372966,0.402606,0.355332,0.242062,-0.062372,475.382043,-130.166130,190.023020,168.464938,108.743458,38.163398,0.406700,0.360560,0.232740,-0.060136,467.231416,-141.001042
2022 07 04 12 00 00.JPG, 352,189.189011,166.073922,111.456129,31.502704,0.405360,0.355833,0.238808,-0.065065,466.719062,-132.350676,187.802517,164.751493,105.206338,36.494131,0.410264,0.359908,0.229828,-0.065383,457.760349,-142.141333
2022 07 04 13 00 00.JPG, 353,185.559132,163.248398,109.000432,31.937233,0.405321,0.356587,0.238092,-0.063963,457.807962,-130.806666,186.704623,163.210041,103.419806,36.295654,0.411847,0.360021,0.228131,-0.067144,453.334470,-143.075052
2022 07 04 14 00 01.JPG, 354,182.683223,163.757255,111.338360,33.492928,0.399064,0.357721,0.243214,-0.054630,457.778838,-123.763759,186.996423,166.205083,106.737076,38.676667,0.406568,0.361364,0.232068,-0.058865,459.938582,-139.727353
2022 07 04 15 00 00.JPG, 355,184.248898,160.804011,104.246343,33.112781,0.410081,0.357900,0.232020,-0.067946,449.299253,-136.560223,187.834465,161.487043,100.375432,34.764189,0.417691,0.359102,0.223207,-0.075425,449.696940,-148.570644
2022 07 04 16 00 00.JPG, 356,188.088250,165.003547,108.445245,33.473600,0.407526,0.357509,0.234965,-0.065379,461.537042,-136.201308,187.345458,164.571294,104.093518,37.703612,0.410836,0.360894,0.228270,-0.064715,456.010270,-143.729716
2022 07 04 17 00 00.JPG, 357,188.440312,163.640807,105.803639,33.037663,0.411545,0.357384,0.231070,-0.070437,457.884757,-140.473841,188.512669,163.647410,101.219173,37.562977,0.415795,0.360950,0.223255,-0.070608,453.379252,-149.721733
2022 07 04 18 00 00.JPG, 358,185.430418,162.891714,112.324141,28.028868,0.402544,0.353616,0.243840,-0.064706,460.646273,-123.673850,184.828072,163.077373,108.508806,32.817868,0.404957,0.357301,0.237742,-0.062519,456.414252,-130.887832
2022 07 05 05 00 00.JPG, 359,200.099174,169.907538,116.615628,23.100274,0.411200,0.349157,0.239643,-0.081598,486.622341,-136.775455,199.964412,167.830348,99.331309,36.364975,0.428074,0.359283,0.212643,-0.087370,467.126069,-169.132141
2022 07 05 06 00 01.JPG, 360,194.083421,173.963411,125.532092,28.311308,0.393217,0.352453,0.254330,-0.054667,493.578923,-116.982648,192.326720,169.872643,108.241805,39.176761,0.408822,0.361092,0.230086,-0.061994,470.441169,-145.715753
2022 07 05 07 00 00.JPG, 361,183.616152,170.861757,127.269388,30.837973,0.381146,0.354671,0.264183,-0.035981,481.747297,-99.939134,190.929072,173.922369,115.695835,41.219831,0.397316,0.361926,0.240758,-0.046613,480.547276,-133.459771
2022 07 05 08 00 01.JPG, 362,190.375987,175.813598,127.954102,33.297106,0.385264,0.355794,0.258941,-0.039767,494.143686,-110.281381,182.579659,169.811890,116.202699,40.841421,0.389633,0.362386,0.247981,-0.036232,468.594248,-119.986151
2022 07 05 09 00 00.JPG, 363,192.480566,174.461946,125.211545,31.231782,0.391098,0.354486,0.254415,-0.049105,492.154058,-116.519423,187.148489,171.337040,114.736093,40.789498,0.395477,0.362065,0.242457,-0.044106,473.221622,-129.013342
2022 07 05 10 00 00.JPG, 364,194.451640,174.212991,121.745408,32.228934,0.396508,0.355239,0.248252,-0.054897,490.410039,-125.173814,189.292221,170.581255,110.790743,41.079545,0.402181,0.362427,0.235392,-0.051993,470.664219,-138.291990
2022 07 05 11 00 01.JPG, 365,188.537145,169.157631,118.519518,31.258599,0.395908,0.355213,0.248879,-0.054179,476.214293,-120.655740,184.662613,165.807070,107.712368,39.239160,0.403033,0.361880,0.235086,-0.053801,458.182051,-135.044948
2022 07 05 12 00 00.JPG, 366,185.816036,167.507501,116.586443,32.612523,0.395429,0.356467,0.248104,-0.051818,469.909979,-120.150650,182.562256,163.612977,104.943151,39.720546,0.404688,0.362683,0.232629,-0.054739,451.118384,-136.288931
2022 07 05 13 00 00.JPG, 367,173.528628,167.480274,124.688424,36.743496,0.372621,0.359633,0.267746,-0.017737,465.697327,-91.632054,172.108253,165.271663,114.688432,43.746641,0.380713,0.365590,0.253697,-0.020264,452.068348,-108.003053
2022 07 05 14 00 00.JPG, 368,175.535005,160.944944,114.156659,32.198225,0.389527,0.357150,0.253323,-0.043361,450.636608,-108.166630,180.145634,163.896871,107.949720,39.698387,0.398559,0.362610,0.238831,-0.047229,451.992224,-128.143065
2022 07 05 15 00 00.JPG, 369,180.580041,159.845519,104.763696,34.347300,0.405625,0.359051,0.235324,-0.060908,445.189256,-130.898167,184.695778,160.791682,99.227017,37.660570,0.415313,0.361562,0.223125,-0.069189,444.714476,-147.033426
2022 07 05 16 00 01.JPG, 370,177.807991,162.529529,112.357695,34.893372,0.392776,0.359026,0.248197,-0.044892,452.695214,-115.622130,177.762202,162.809929,107.060152,40.797504,0.397117,0.363714,0.239170,-0.043903,447.632283,-126.451828
2022 07 05 17 00 00.JPG, 371,189.892408,164.285127,103.106041,35.571806,0.415262,0.359263,0.225475,-0.072301,457.283575,-147.965454,189.848436,163.954940,98.022018,40.039425,0.420181,0.362872,0.216947,-0.073186,451.825393,-157.759339
2022 07 05 18 00 00.JPG, 372,195.588199,166.272904,100.116580,36.841030,0.423372,0.359915,0.216713,-0.081013,461.977683,-161.627944,187.094616,160.020314,93.088757,39.857256,0.425018,0.363514,0.211467,-0.077998,440.203687,-160.937417
