img,idx_label,RGB.ROI_31.redDN,RGB.ROI_31.greenDN,RGB.ROI_31.blueDN,RGB.ROI_31.2G_RBi,RGB.ROI_31.pctR,RGB.ROI_31.pctG,RGB.ROI_31.pctB,RGB.ROI_31.nNDVI,RGB.ROI_31.totalRGB,RGB.ROI_31.AnyColor,RGB.ROI_32.redDN,RGB.ROI_32.greenDN,RGB.ROI_32.blueDN,RGB.ROI_32.2G_RBi,RGB.ROI_32.pctR,RGB.ROI_32.pctG,RGB.ROI_32.pctB,RGB.ROI_32.nNDVI,RGB.ROI_32.totalRGB,RGB.ROI_32.AnyColor
2022 08 13 14 00 00.JPG,720,158.838353,145.315644,64.564631,67.228304,0.430785,0.394110,0.175105,-0.044460,368.718627,-175.024735,177.982367,158.300953,59.845081,78.774458,0.449305,0.399620,0.151075,-0.058526,396.128401,-216.593159
2022 08 13 15 00 01.JPG,721,155.253721,145.187266,72.735741,62.385070,0.416033,0.389058,0.194910,-0.033506,373.176729,-154.969505,181.731473,164.873105,69.876752,78.137984,0.436350,0.395872,0.167779,-0.048639,416.481331,-206.851074
2022 08 13 16 00 00.JPG,722,156.496053,144.320395,71.659490,60.485248,0.420151,0.387462,0.192387,-0.040475,372.475937,-157.497469,185.190712,166.232400,70.353359,76.920729,0.439073,0.394124,0.166802,-0.053947,421.776472,-210.716394
2022 08 13 17 00 01.JPG,723,152.706917,142.601210,69.178473,63.317030,0.418964,0.391239,0.189797,-0.034221,364.486599,-156.951181,184.113388,167.126578,70.155387,79.984381,0.436914,0.396603,0.166484,-0.048362,421.395354,-210.929192
2022 08 13 18 00 00.JPG,724,160.741799,148.007589,74.530407,60.742972,0.419385,0.386161,0.194454,-0.041244,383.279795,-159.688574,186.579886,167.702019,72.968149,75.856003,0.436700,0.392515,0.170786,-0.053285,427.250053,-208.345608
2022 08 14 05 00 01.JPG,725,162.881306,147.252603,69.087470,62.536431,0.429515,0.388302,0.182182,-0.050393,379.221379,-171.958970,195.072666,171.660655,74.236192,74.012452,0.442372,0.389280,0.168348,-0.063839,440.969512,-218.260937
2022 08 14 06 00 00.JPG,726,171.207363,155.419074,68.454704,71.176080,0.433347,0.393385,0.173267,-0.048337,395.081140,-189.717028,202.191827,179.538245,71.138870,85.745793,0.446469,0.396446,0.157085,-0.059345,452.868942,-239.452331
2022 08 14 07 00 00.JPG,727,160.963855,138.510124,53.202957,62.853436,0.456406,0.392739,0.150855,-0.074977,352.676935,-193.068065,194.378203,165.906033,57.759489,79.674373,0.464971,0.396863,0.138166,-0.079027,418.043726,-244.765257
2022 08 14 08 00 01.JPG,728,146.062935,131.575368,57.214718,59.873084,0.436200,0.392935,0.170865,-0.052181,334.853021,-163.208867,187.056883,165.372941,65.038933,78.650066,0.448074,0.396132,0.155794,-0.061527,417.468758,-222.351959
2022 08 14 09 00 00.JPG,729,152.671501,139.017532,67.198468,58.165096,0.425402,0.387357,0.187241,-0.046810,358.887501,-157.292099,184.817383,164.601774,70.337210,74.048955,0.440297,0.392136,0.167567,-0.057855,419.756367,-208.744736
2022 08 14 10 00 00.JPG,730,140.882899,134.088969,74.154707,53.140331,0.403530,0.384070,0.212401,-0.024708,349.126575,-126.662453,177.634982,163.482585,78.305235,71.024952,0.423522,0.389780,0.186698,-0.041488,419.422802,-184.507096
2022 08 14 11 00 00.JPG,731,145.650604,129.940185,68.788321,45.441446,0.422937,0.377317,0.199746,-0.057006,344.379110,-138.014146,186.482463,164.553218,73.630937,68.993035,0.439127,0.387488,0.173385,-0.062470,424.666618,-203.773807
2022 08 14 12 00 00.JPG,732,160.620922,144.461693,74.758183,53.544282,0.422864,0.380322,0.196815,-0.052967,379.840798,-155.566249,187.528654,164.765946,72.510480,69.492757,0.441446,0.387862,0.170691,-0.064613,424.805080,-207.273639
2022 08 14 13 00 01.JPG,733,159.452310,148.469090,74.796632,62.689238,0.416631,0.387933,0.195435,-0.035669,382.718031,-158.328135,183.073965,165.005335,70.361384,76.575320,0.437515,0.394334,0.168151,-0.051910,418.440683,-207.356532
2022 08 14 14 00 00.JPG,734,161.781270,146.835447,64.429756,67.459868,0.433676,0.393612,0.172712,-0.048428,373.046473,-179.757205,190.894449,169.385955,63.913460,83.964001,0.450017,0.399313,0.150670,-0.059699,424.193864,-232.453485
2022 08 14 15 00 00.JPG,735,157.861134,143.913068,68.680048,61.284953,0.426129,0.388477,0.185394,-0.046220,370.454250,-164.414105,192.805663,173.577688,74.352912,79.996800,0.437463,0.393836,0.168702,-0.052480,440.736263,-217.677528
2022 08 14 16 00 01.JPG,736,169.920958,149.886483,58.664352,71.187657,0.448966,0.396031,0.155003,-0.062645,378.471793,-202.478737,199.134656,173.280809,60.744673,86.682289,0.459725,0.400039,0.140236,-0.069422,433.160138,-250.926120
2022 08 14 17 00 00.JPG,737,178.163337,160.906454,67.819295,75.830276,0.437867,0.395455,0.166678,-0.050895,406.889085,-203.431200,202.759410,179.857657,65.566836,91.389069,0.452402,0.401303,0.146294,-0.059856,448.183903,-251.483394
2022 08 14 18 00 00.JPG,738,168.656963,148.688796,65.346052,63.374578,0.440712,0.388534,0.170754,-0.062922,382.691811,-186.653656,198.611444,171.958663,66.084154,79.221728,0.454848,0.393810,0.151342,-0.071924,436.654261,-238.401799
2022 08 15 06 00 00.JPG,739,166.493679,145.880940,55.364632,69.903569,0.452749,0.396697,0.150554,-0.065987,367.739252,-201.645355,196.007786,167.444457,55.274770,83.606357,0.468104,0.399889,0.132007,-0.078589,418.727013,-252.902704
2022 08 15 07 00 00.JPG,740,161.427137,140.337188,54.996212,64.251027,0.452480,0.393365,0.154154,-0.069889,356.760538,-191.771901,196.786403,166.587748,55.196478,81.192616,0.470139,0.397992,0.131869,-0.083106,418.570629,-252.981196
2022 08 15 08 00 00.JPG,741,150.505704,127.344811,42.512294,61.671624,0.469798,0.397502,0.132700,-0.083357,320.362809,-192.825928,198.380095,166.129020,49.506166,84.371779,0.479161,0.401263,0.119576,-0.088478,414.015282,-265.496783
2022 08 15 09 00 01.JPG,742,169.118888,144.655826,50.926520,69.266244,0.463719,0.396642,0.139639,-0.077964,364.701234,-211.921674,200.704690,167.832733,50.954064,84.006711,0.478448,0.400086,0.121466,-0.089196,419.491487,-266.629294
2022 08 15 10 00 00.JPG,743,162.588378,136.265910,51.015696,58.927747,0.464711,0.389476,0.145813,-0.088078,349.869984,-196.822896,199.325504,164.226073,51.133723,77.992919,0.480667,0.396026,0.123307,-0.096546,414.685300,-261.284131
2022 08 15 11 00 00.JPG,744,161.622547,141.345100,58.613176,62.454476,0.446989,0.390909,0.162103,-0.066929,361.580823,-185.741294,195.696796,166.482343,57.630339,79.637550,0.466156,0.396566,0.137277,-0.080663,419.809478,-246.918461
2022 08 15 12 00 01.JPG,745,164.049671,140.791998,53.613520,63.920805,0.457657,0.392774,0.149568,-0.076294,358.455189,-197.614630,196.337611,164.972067,51.877498,81.729026,0.475178,0.399267,0.125554,-0.086811,413.187176,-257.554682
2022 08 15 13 00 00.JPG,746,167.531344,143.148276,52.621099,66.144109,0.461137,0.394021,0.144842,-0.078483,363.300719,-205.437422,198.109381,165.147446,49.659717,82.525793,0.479781,0.399954,0.120266,-0.090740,412.916545,-263.937393
2022 08 15 14 00 00.JPG,747,165.482059,140.899979,57.986962,58.330936,0.454161,0.386696,0.159144,-0.080233,364.369001,-190.408114,197.703173,164.116498,55.426489,75.103335,0.473829,0.393333,0.132839,-0.092827,417.246161,-250.966692
2022 08 15 15 00 01.JPG,748,160.621740,139.379056,63.926961,54.209410,0.441356,0.382986,0.175658,-0.070809,363.927757,-172.146873,190.932645,161.127066,62.259070,69.062418,0.460835,0.388896,0.150269,-0.084661,414.318781,-227.541572
2022 08 15 16 00 00.JPG,749,160.291709,137.873184,57.326242,58.128417,0.450902,0.387839,0.161259,-0.075188,355.491134,-183.512409,190.522386,160.205462,57.330733,72.557806,0.466900,0.392604,0.140496,-0.086440,408.058580,-236.066382
2022 08 15 17 00 00.JPG,750,166.635732,142.805007,64.471748,54.502535,0.445654,0.381921,0.172425,-0.077012,373.912487,-180.497243,194.485779,162.629381,64.077221,66.695760,0.461750,0.386117,0.152133,-0.089205,421.192382,-228.960717
2022 08 15 18 00 01.JPG,751,164.910931,150.621729,71.608238,64.724287,0.425971,0.389062,0.184967,-0.045286,387.140898,-172.316183,195.443137,173.959338,73.039177,79.436362,0.441738,0.393180,0.165082,-0.058158,442.441653,-223.324122
2022 08 16 06 00 00.JPG,752,164.097329,145.180963,68.134496,58.130103,0.434795,0.384674,0.180530,-0.061163,377.412788,-173.009301,198.482529,169.905895,69.715809,71.613452,0.453049,0.387821,0.159131,-0.077572,438.104233,-228.956805
2022 08 16 07 00 00.JPG,753,162.121811,140.832857,62.852817,56.691085,0.443189,0.384992,0.171819,-0.070271,365.807485,-177.249032,197.169199,166.272699,62.838136,72.538063,0.462534,0.390055,0.147410,-0.085011,426.280034,-237.765625
2022 08 16 08 00 01.JPG,754,163.452338,142.607982,62.992749,58.770878,0.442897,0.386416,0.170688,-0.068105,369.053069,-180.074822,197.017160,166.875612,62.229710,74.504353,0.462349,0.391614,0.146037,-0.082831,426.122482,-239.433351
2022 08 16 09 00 00.JPG,755,163.757469,141.878632,56.166105,63.833692,0.452616,0.392144,0.155240,-0.071585,361.802206,-193.303892,197.529204,166.574351,55.691004,79.928494,0.470538,0.396800,0.132663,-0.085017,419.794559,-252.721546
2022 08 16 10 00 00.JPG,756,161.289052,139.117082,53.490299,63.454813,0.455752,0.393101,0.151147,-0.073807,353.896433,-193.425537,196.080908,164.504392,53.609262,79.318614,0.473403,0.397167,0.129430,-0.087570,414.194562,-253.366777
2022 08 16 11 00 01.JPG,757,152.720002,131.877671,56.793403,54.241938,0.447346,0.386295,0.166359,-0.073234,341.391075,-171.010867,191.656847,161.287839,60.215039,70.703793,0.463881,0.390376,0.145743,-0.086045,413.159725,-232.514608
2022 08 16 12 00 00.JPG,758,157.836937,133.911045,55.918083,54.067070,0.453990,0.385171,0.160838,-0.082009,347.666064,-179.911816,189.762171,157.187726,56.473942,68.139338,0.470379,0.389634,0.139987,-0.093888,403.423839,-234.002012
2022 08 16 13 00 00.JPG,759,149.770602,132.010613,68.516221,45.734402,0.427553,0.376853,0.195594,-0.063028,350.297436,-144.748773,181.486701,155.064834,68.686146,59.956821,0.447852,0.382652,0.169496,-0.078508,405.237681,-199.179243
2022 08 16 14 00 01.JPG,760,153.810952,139.459676,70.609924,54.498476,0.422696,0.383257,0.194047,-0.048935,363.880552,-152.050780,183.938919,161.236520,71.826811,66.707311,0.441098,0.386656,0.172246,-0.065771,417.002251,-201.521818
2022 08 16 15 00 00.JPG,761,156.607875,139.713103,70.992385,51.825947,0.426360,0.380365,0.193275,-0.057015,367.313362,-154.336208,188.289559,164.535212,72.690816,68.090049,0.442497,0.386673,0.170830,-0.067326,425.515588,-207.443139
2022 08 16 16 00 00.JPG,762,152.552359,135.865585,69.363856,49.814957,0.426384,0.379744,0.193872,-0.057856,357.781800,-149.690233,184.400638,160.505960,71.775453,64.835830,0.442545,0.385200,0.172255,-0.069279,416.682051,-201.355693
2022 08 16 17 00 01.JPG,763,150.225857,137.024412,72.364804,51.458164,0.417741,0.381031,0.201229,-0.045958,359.615073,-142.520661,181.287245,159.819507,72.582432,65.769337,0.438221,0.386327,0.175452,-0.062936,413.689184,-195.941889
2022 08 16 18 00 00.JPG,764,161.999210,146.231176,78.694856,51.768285,0.418683,0.377931,0.203385,-0.051157,386.925242,-150.840674,188.318542,164.723549,75.385013,65.743543,0.439558,0.384484,0.175958,-0.066833,428.427104,-202.272064
2022 08 17 05 00 00.JPG,765,126.051775,139.770114,97.800923,55.687529,0.346655,0.384382,0.268963,0.051607,363.622813,-70.220042,175.926482,176.278200,104.447442,72.182477,0.385253,0.386023,0.228724,0.000999,456.652124,-143.309798
2022 08 17 06 00 00.JPG,766,145.984977,139.391358,86.411869,46.385870,0.392656,0.374921,0.232422,-0.023105,371.788205,-112.552596,183.936876,166.844296,88.874961,60.876755,0.418365,0.379488,0.202147,-0.048727,439.656133,-173.031249
2022 08 17 07 00 01.JPG,767,156.974149,144.453705,82.207876,49.725385,0.409175,0.376539,0.214286,-0.041537,383.635730,-137.012102,188.102471,166.906671,82.629491,63.081380,0.429812,0.381380,0.188808,-0.059705,437.638634,-189.750160
2022 08 17 08 00 00.JPG,768,159.291426,147.355235,77.690356,57.728690,0.414458,0.383401,0.202141,-0.038925,384.337017,-151.265950,187.565486,166.455536,76.025810,69.319775,0.436151,0.387064,0.176785,-0.059629,430.046831,-201.969402
2022 08 17 09 00 00.JPG,769,152.681785,136.755574,72.452121,48.377242,0.421902,0.377893,0.200205,-0.055025,361.889479,-144.533116,186.396777,163.406236,74.161521,66.254174,0.439652,0.385424,0.174924,-0.065724,423.964533,-201.479971
2022 08 17 10 00 01.JPG,770,150.646212,136.733448,68.979743,53.840941,0.422737,0.383695,0.193568,-0.048412,356.359404,-149.420175,183.938941,163.305258,70.805861,71.865714,0.439993,0.390636,0.169372,-0.059421,418.050059,-205.632477
2022 08 17 11 00 00.JPG,771,157.659544,137.713173,54.507643,63.259159,0.450610,0.393601,0.155789,-0.067529,349.880360,-186.357432,193.655608,167.342315,59.892720,81.136302,0.460109,0.397591,0.142300,-0.072890,420.890644,-241.212483
2022 08 17 12 00 00.JPG,772,147.891783,126.500693,46.418383,58.691219,0.460994,0.394315,0.144691,-0.077958,320.810860,-181.555709,193.829877,164.869265,55.946747,79.961905,0.467459,0.397615,0.134927,-0.080738,414.645889,-246.805648
2022 08 17 13 00 01.JPG,773,144.717860,124.322115,47.128219,56.798150,0.457724,0.393215,0.149061,-0.075809,316.168194,-174.783536,191.538152,163.937328,57.869074,78.467430,0.463386,0.396612,0.140002,-0.077645,413.344555,-239.737332
2022 08 17 14 00 00.JPG,774,145.767384,122.516163,50.718165,48.546776,0.456949,0.384061,0.158990,-0.086667,319.001712,-166.847216,191.405800,163.281773,65.372996,69.784749,0.455662,0.388710,0.155628,-0.079292,420.060569,-223.941580
2022 08 17 15 00 00.JPG,775,134.857823,117.931452,53.740062,47.265019,0.439951,0.384731,0.175318,-0.066958,306.529338,-145.309150,187.138931,164.427710,72.206946,69.509543,0.441601,0.388008,0.170390,-0.064600,423.773587,-207.152750
2022 08 17 16 00 01.JPG,776,176.682646,154.577425,67.726501,64.745704,0.442829,0.387425,0.169746,-0.066731,398.986572,-195.807070,191.604594,163.103840,58.952639,75.650446,0.463192,0.394293,0.142514,-0.080350,413.661073,-236.803155
2022 08 17 17 00 00.JPG,777,186.400472,164.437183,66.010692,76.463202,0.447166,0.394477,0.158357,-0.062602,416.848347,-218.816271,195.751790,166.807156,50.711088,87.151435,0.473666,0.403628,0.122707,-0.079834,413.270034,-261.136771
2022 08 17 18 00 00.JPG,778,149.388477,143.927896,90.486841,47.980475,0.389232,0.375004,0.235764,-0.018617,383.803214,-112.342692,175.325771,163.115641,91.216981,59.688530,0.408059,0.379640,0.212301,-0.036078,429.658393,-156.007449
2022 08 18 08 00 00.JPG,779,137.411426,118.885263,57.127914,43.231187,0.438419,0.379311,0.182270,-0.072284,313.424603,-142.040862,192.355017,163.397844,71.304428,63.136242,0.450420,0.382613,0.166967,-0.081397,427.057288,-213.144005
2022 08 18 09 00 01.JPG,780,155.959486,131.722969,61.071794,46.414658,0.447190,0.377696,0.175114,-0.084247,348.754250,-165.538867,192.839738,160.940504,69.443470,59.597801,0.455645,0.380273,0.164082,-0.090167,423.223711,-214.893303
2022 08 18 10 00 00.JPG,781,159.384263,138.262130,66.686937,50.453060,0.437468,0.379493,0.183038,-0.070964,364.333331,-164.272519,192.133461,162.254832,70.250513,62.125690,0.452463,0.382101,0.165436,-0.084310,424.638805,-213.887267
2022 08 18 11 00 00.JPG,782,158.758462,142.557242,72.205936,54.150086,0.425031,0.381657,0.193311,-0.053768,373.521640,-156.903833,188.837829,162.821237,73.262249,63.542396,0.444407,0.383180,0.172414,-0.073982,424.921315,-205.134568
2022 08 18 12 00 01.JPG,783,155.827363,140.628422,78.112206,47.317275,0.416019,0.375442,0.208539,-0.051269,374.567991,-140.231372,185.314293,160.593713,78.097330,57.775803,0.437057,0.378754,0.184189,-0.071466,424.005336,-189.713347
2022 08 18 13 00 00.JPG,784,160.091205,143.314799,76.411421,50.126973,0.421495,0.377325,0.201179,-0.055294,379.817425,-150.583163,186.182066,159.909142,73.286522,60.349695,0.443948,0.381301,0.174751,-0.075913,419.377731,-199.518163
2022 08 18 14 00 00.JPG,785,162.951509,144.800876,70.270270,56.379974,0.431063,0.383048,0.185889,-0.058978,378.022655,-167.211846,194.058845,167.156771,71.740711,68.513986,0.448218,0.386082,0.165700,-0.074476,432.956327,-217.734193
2022 08 18 15 00 01.JPG,786,164.361112,140.491930,55.426491,61.196256,0.456204,0.389953,0.153843,-0.078297,360.279533,-194.000060,197.195754,165.166143,60.131733,73.004800,0.466743,0.390932,0.142326,-0.088391,422.493630,-242.098431
2022 08 18 16 00 00.JPG,787,166.403583,141.671026,55.284793,61.653677,0.457959,0.389892,0.152149,-0.080281,363.359402,-197.505024,200.824643,167.534304,60.667268,73.576697,0.468094,0.390499,0.141407,-0.090375,429.026214,-247.024410
2022 08 18 17 00 00.JPG,788,166.012917,140.454693,56.857329,58.039139,0.456927,0.386581,0.156492,-0.083396,363.324939,-192.752951,198.601317,164.246144,59.782066,70.108905,0.469918,0.388629,0.141453,-0.094682,422.629527,-243.283329
2022 08 18 18 00 00.JPG,789,157.039597,138.214997,68.606515,50.783881,0.431592,0.379856,0.188551,-0.063757,363.861109,-158.041564,194.540178,166.654339,74.888479,63.880021,0.446108,0.382162,0.171730,-0.077204,436.082995,-211.417559
2022 08 19 07 00 00.JPG,790,160.216616,138.246248,63.527894,52.747985,0.442599,0.381905,0.175496,-0.073612,361.990758,-171.407077,198.510694,165.001944,65.278000,66.215195,0.462955,0.384808,0.152237,-0.092180,428.790638,-232.956638
2022 08 19 08 00 01.JPG,791,162.453984,135.546109,52.806863,55.831371,0.463087,0.386384,0.150530,-0.090295,350.806955,-192.386367,201.287593,163.672801,54.545937,71.512072,0.479820,0.390156,0.130024,-0.103065,419.506332,-255.868519
2022 08 19 09 00 07.JPG,792,138.983546,119.584245,54.602556,45.582388,0.443795,0.381850,0.174354,-0.075026,313.170347,-149.362679,196.166970,162.952160,63.660796,66.076555,0.463993,0.385430,0.150577,-0.092490,422.779926,-231.797538
2022 08 19 10 00 07.JPG,793,125.934561,103.432173,45.925053,35.004732,0.457458,0.375718,0.166823,-0.098107,275.291788,-137.516628,194.849122,160.763291,63.589974,63.087487,0.464809,0.383498,0.151693,-0.095851,419.202387,-228.432466
2022 08 19 11 00 08.JPG,794,136.825681,111.459919,51.276039,34.818118,0.456753,0.372077,0.171170,-0.102164,299.561639,-145.733522,190.634687,157.177941,63.804045,59.917151,0.463136,0.381855,0.155008,-0.096192,411.616673,-220.204538
2022 08 19 12 00 07.JPG,795,156.349577,139.024358,71.947380,49.751758,0.425648,0.378482,0.195870,-0.058655,367.321315,-151.479175,187.055271,159.935526,72.116664,60.699116,0.446318,0.381610,0.172072,-0.078157,419.107461,-202.757469
2022 08 19 13 00 07.JPG,796,143.813203,129.347543,66.726465,48.155418,0.423120,0.380560,0.196319,-0.052957,339.887211,-139.707816,176.480688,151.718219,67.487981,59.467769,0.446011,0.383430,0.170559,-0.075450,395.686888,-193.222945
2022 08 19 14 00 08.JPG,797,153.384980,130.479718,56.166470,51.407985,0.451091,0.383729,0.165180,-0.080691,340.031168,-171.531757,172.251476,141.801386,49.385590,61.965706,0.473950,0.390166,0.135884,-0.096958,363.438452,-215.281683
2022 08 19 15 00 07.JPG,798,161.196693,147.678193,76.217054,57.942638,0.418593,0.383488,0.197919,-0.043767,385.091940,-156.440778,174.467685,153.038195,66.373839,65.234865,0.442947,0.388540,0.168513,-0.065432,393.879719,-194.758201
2022 08 19 16 00 08.JPG,799,168.392171,152.292351,69.981610,66.210923,0.431039,0.389827,0.179134,-0.050205,390.666132,-180.721303,178.705359,154.577314,56.671381,73.777888,0.458273,0.396399,0.145328,-0.072395,389.954054,-219.939911
2022 08 19 17 00 07.JPG,800,176.405027,159.999700,71.414779,72.179595,0.432557,0.392330,0.175114,-0.048767,407.819506,-193.575170,190.814507,166.013945,60.328583,80.884799,0.457416,0.397965,0.144618,-0.069503,417.157035,-236.171285
2022 08 19 18 00 07.JPG,801,168.887882,151.287736,77.697341,55.990249,0.424477,0.380241,0.195282,-0.054970,397.872959,-164.780936,190.206527,164.725543,77.041405,62.203155,0.440320,0.381333,0.178348,-0.071791,431.973475,-200.849260
2022 08 20 07 00 01.JPG,802,135.703433,128.994615,81.572482,40.713316,0.391900,0.372526,0.235574,-0.025345,346.270530,-101.553085,192.076768,170.658804,89.370791,59.870050,0.424849,0.377475,0.197676,-0.059046,452.106363,-183.993990
2022 08 20 08 00 00.JPG,803,149.504290,134.264397,74.173689,44.850813,0.417677,0.375101,0.207222,-0.053705,357.942376,-135.421308,198.924346,171.570853,83.502995,60.714365,0.438161,0.377911,0.183928,-0.073830,453.998194,-203.489208
2022 08 20 09 00 00.JPG,804,160.963819,141.147294,78.151483,43.179285,0.423296,0.371184,0.205520,-0.065593,380.262596,-145.808146,194.246065,164.301251,79.337260,55.019176,0.443601,0.375216,0.181183,-0.083517,437.884577,-199.872795
2022 08 20 10 00 01.JPG,805,136.553232,119.165220,63.587657,38.189551,0.427656,0.373201,0.199143,-0.067997,319.306109,-128.543137,192.910370,164.888455,74.742401,62.124140,0.445993,0.381209,0.172798,-0.078318,432.541226,-208.314023
2022 08 20 11 00 00.JPG,806,149.518814,132.140005,69.748956,45.012240,0.425485,0.376030,0.198484,-0.061702,351.407774,-142.160906,191.475476,163.560254,74.631300,61.013732,0.445637,0.380667,0.173696,-0.078627,429.667030,-205.773129
2022 08 20 12 00 01.JPG,807,157.967929,139.857714,72.559284,49.188215,0.426497,0.377601,0.195902,-0.060808,370.384927,-152.707075,189.912513,162.057516,73.184064,61.018454,0.446691,0.381174,0.172135,-0.079140,425.154093,-205.601900
2022 08 20 13 00 00.JPG,808,161.467248,143.402889,78.844699,46.493832,0.420800,0.373723,0.205477,-0.059253,383.714836,-147.180739,189.868574,161.809150,77.183808,56.565917,0.442727,0.377299,0.179974,-0.079787,428.861532,-197.310108
2022 08 20 14 00 00.JPG,809,160.685687,144.623075,78.915899,49.644563,0.418208,0.376402,0.205390,-0.052611,384.224662,-147.476963,188.720938,162.762146,77.011319,59.792035,0.440428,0.379847,0.179725,-0.073855,428.494403,-197.460445
2022 08 20 15 00 01.JPG,810,160.242973,144.847981,76.291213,53.161777,0.420164,0.379797,0.200039,-0.050460,381.382167,-152.508529,186.378690,160.657466,72.566145,62.370097,0.444179,0.382880,0.172940,-0.074117,419.602301,-201.903867
2022 08 20 16 00 00.JPG,811,167.238048,153.020004,85.773229,53.028732,0.411885,0.376868,0.211248,-0.044396,406.031281,-148.711595,192.746658,168.084457,81.862721,61.559535,0.435395,0.379686,0.184919,-0.068348,442.693835,-197.105673
2022 08 20 17 00 00.JPG,812,166.679737,155.361576,87.663924,56.379491,0.406828,0.379203,0.213968,-0.035145,409.705237,-146.713465,187.251792,167.009642,84.820112,61.947379,0.426462,0.380361,0.193176,-0.057139,439.081545,-184.621210
2022 08 20 18 00 01.JPG,813,176.159869,160.163303,82.671554,61.495182,0.420435,0.382256,0.197309,-0.047563,418.994727,-170.980064,193.047124,169.450339,81.010763,64.842791,0.435273,0.382068,0.182659,-0.065095,443.508226,-200.475937
2022 08 21 05 00 01.JPG,814,164.011441,144.912319,87.269150,38.544048,0.413969,0.365762,0.220269,-0.061825,396.192909,-134.385460,195.113638,166.015919,90.964063,45.954137,0.431578,0.367216,0.201206,-0.080574,452.093621,-179.201431
2022 08 21 06 00 00.JPG,815,157.801350,142.024292,83.165611,43.081623,0.412023,0.370829,0.217148,-0.052621,382.991252,-133.494420,188.922668,162.191929,85.079529,50.381661,0.433116,0.371834,0.195050,-0.076131,436.194126,-180.955538
2022 08 21 07 00 00.JPG,816,163.812747,144.651658,79.029377,46.461192,0.422749,0.373301,0.203950,-0.062118,387.493781,-150.405651,194.450377,165.059894,81.191562,54.477848,0.441229,0.374539,0.184232,-0.081751,440.701833,-197.127146
2022 08 21 08 00 01.JPG,817,161.095741,137.712456,66.511875,47.817296,0.440972,0.376964,0.182065,-0.078255,365.320073,-165.784447,200.997828,168.407335,74.117608,61.699234,0.453185,0.379704,0.167111,-0.088224,443.522771,-221.169947
2022 08 21 09 00 00.JPG,818,169.622262,145.719153,63.104297,58.711747,0.448208,0.385046,0.166746,-0.075801,378.445712,-189.132821,201.928096,168.357919,66.915814,67.871927,0.461865,0.385081,0.153055,-0.090660,437.201829,-236.454388
2022 08 21 10 00 00.JPG,819,167.000206,141.713148,57.602648,58.823443,0.455891,0.386860,0.157249,-0.081911,366.316002,-193.508057,202.331598,166.988719,62.385386,69.260453,0.468679,0.386811,0.144509,-0.095697,431.705703,-244.549545
2022 08 21 11 00 01.JPG,820,168.245015,141.454578,55.645125,59.019016,0.460510,0.387181,0.152309,-0.086505,365.344717,-198.409343,202.374737,165.822467,58.714369,70.555828,0.474044,0.388423,0.137533,-0.099274,426.911574,-250.768465
2022 08 21 12 00 00.JPG,821,164.413125,136.516890,60.749829,47.870827,0.454582,0.377452,0.167966,-0.092700,361.679844,-179.430358,201.527031,164.064388,65.191291,61.410454,0.467816,0.380852,0.151332,-0.102471,430.782709,-235.208837
2022 08 21 13 00 00.JPG,822,162.161725,133.243755,51.883972,52.441813,0.466935,0.383668,0.149397,-0.097892,347.289452,-191.637536,201.515435,163.167963,57.153186,67.667305,0.477710,0.386804,0.135487,-0.105153,421.836583,-250.377027
2022 08 21 14 00 01.JPG,823,169.740698,140.011177,53.883146,56.398509,0.466789,0.385032,0.148179,-0.095979,363.635021,-201.985582,203.814750,164.952216,57.248177,68.841506,0.478421,0.387198,0.134381,-0.105385,426.015143,-254.270613
2022 08 21 15 00 00.JPG,824,166.682207,139.043849,53.936009,57.469482,0.463441,0.386596,0.149963,-0.090402,359.662065,-197.854037,202.363614,164.450327,56.812541,69.724499,0.477693,0.388197,0.134110,-0.103358,423.626482,-253.188859
2022 08 21 16 00 00.JPG,825,169.147786,138.187839,55.046790,52.181103,0.466766,0.381332,0.151902,-0.100737,362.382416,-197.242045,201.504702,161.292056,57.421734,63.657676,0.479524,0.383829,0.136647,-0.110841,420.218491,-247.953290
2022 08 21 17 00 01.JPG,826,164.823871,137.699869,60.842186,49.733682,0.453603,0.378956,0.167441,-0.089659,363.365926,-180.839369,199.676274,163.399399,65.289036,61.833488,0.466136,0.381449,0.152415,-0.099915,428.364708,-232.497600
2022 08 21 18 00 00.JPG,827,168.495035,139.542600,64.719857,45.870308,0.452023,0.374352,0.173625,-0.093990,372.757491,-178.597922,200.085906,162.840351,70.895054,54.699742,0.461217,0.375363,0.163420,-0.102626,433.821311,-221.136148
2022 08 22 05 00 00.JPG,828,191.232296,168.858223,96.276105,50.208045,0.419032,0.370006,0.210962,-0.062135,456.366623,-167.538309,223.773550,193.222228,99.216112,63.454794,0.433492,0.374308,0.192200,-0.073265,516.211890,-218.563553
2022 08 22 06 00 00.JPG,829,190.438827,176.260597,105.604769,56.477599,0.403212,0.373193,0.223595,-0.038664,472.304194,-155.489886,222.830428,199.026760,107.966746,67.256345,0.420574,0.375647,0.203779,-0.056426,529.823934,-205.923697
2022 08 22 07 00 01.JPG,830,167.794219,136.149059,52.623595,51.880303,0.470583,0.381833,0.147584,-0.104115,356.566873,-198.696087,201.971674,159.412024,54.668822,62.183552,0.485448,0.383154,0.131399,-0.117769,416.052521,-252.046055
